tweet_id,keyword,text,created_at,user_id,username,name,followers,verified,likes,retweets,replies,hashtags,media_count,media_info,is_reply,is_retweet
2026022457132323178,timeline,"AHT AHT You involved me and disturbed me for no reason, ain’t no white man about to sit here and gaslight me like I’m crashing out when you should’ve left me tf alone. You wanna involve me so bad for what but don’t wanna talk about none of the facts. You wanna talk about",Mon Feb 23 19:52:50 +0000 2026,866953267,,Cardi B,37093514,False,25662,2046,1286,,0,[],False,False
2026015549277282329,timeline,"The fact of the matter is, so far every single show of mine has been sold out. Packed from top to bottom! They said I wasn’t gonna commit after I gave birth, they said I wasn’t gonna take it seriously, but I take it very seriously. I perform for two hours and don’t complain.. not https://t.co/YZVrxDVzWm",Mon Feb 23 19:25:23 +0000 2026,866953267,,Cardi B,37093514,False,56662,4802,1378,,1,"[{""type"": ""video"", ""url"": ""https://t.co/YZVrxDVzWm""}]",False,False
2026007860245594277,timeline,"Listen, you involved me in something that has nothing to do wit me so now we’re gonna talk about the facts.. Cyabra is a data company with a lot of investors like Mike G, customers like Elon Musk and Pepsi that use that company for data and even has Mike Pompeo on the board of",Mon Feb 23 18:54:49 +0000 2026,866953267,,Cardi B,37093514,False,81170,6474,1940,,0,[],False,False
2026007679613743431,timeline,RT @Mikegagent: Let’s be clear: my advisory role and investment in Cyabra  along with multiple other tech companies has absolutely nothing…,Mon Feb 23 18:54:06 +0000 2026,866953267,,Cardi B,37093514,False,0,846,0,,0,[],False,True
2025985071015252368,timeline,Y’all I’m just little clumsy cuz I be moving too fast and too hype. FUCK IT WE BALL.. but no seriously yesterday wasn’t even my fault 😭😭,Mon Feb 23 17:24:16 +0000 2026,866953267,,Cardi B,37093514,False,32657,1472,1022,,0,[],False,False
2025417840069623822,timeline,"RT @RogersArena: VANCOUVER = SOLD OUT 🚨

The Little Miss Drama Tour with @iamCardiB has officially packed Rogers Arena tonight. https://t.c…",Sun Feb 22 03:50:18 +0000 2026,866953267,,Cardi B,37093514,False,0,415,0,,0,[],False,True
2025387012077863412,timeline,You know what ? HELL YEEAAAAA !!!!,Sun Feb 22 01:47:48 +0000 2026,866953267,,Cardi B,37093514,False,31587,2065,326,,0,[],False,False
2025247109436334161,timeline,"Five shows back to back!! Listen, I’m being humble about it… don’t let me get on my cocky shi. Let’s just accept it!! It what it is https://t.co/QEKNOrn5pf",Sat Feb 21 16:31:52 +0000 2026,866953267,,Cardi B,37093514,False,25948,2302,893,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/QEKNOrn5pf""}]",False,False
2025031818580312341,timeline,RT @BardiUpdatess: Live Nation has made an official statement confirming Cardi B has SOLD OUT her first five shows on the #LittleMissDramaT…,Sat Feb 21 02:16:23 +0000 2026,866953267,,Cardi B,37093514,False,0,709,0,,0,[],False,True
2025011786341105878,timeline,"RT @itsKenBarbie: PORTLAND, OR… we were not familiar with your game. Definitely may have been the loudest crowd yet! Vancouver, BC… you’re…",Sat Feb 21 00:56:47 +0000 2026,866953267,,Cardi B,37093514,False,0,338,0,,0,[],False,True
2024878141622104324,timeline,Five sold out shows back to back… packed to the brim!! Vancouver y’all better not break my streak. See y’all tomorrow!!! For now… where the Tim Horton’s at???,Fri Feb 20 16:05:44 +0000 2026,866953267,,Cardi B,37093514,False,48229,2600,1050,,0,[],False,False
2024878114879549908,timeline,"RT @barzfanback: “…Bitch can't do it like me, Woke up and I'm still in the lead. I know these hoes is mad It's time for hoes to gag…” - Car…",Fri Feb 20 16:05:37 +0000 2026,866953267,,Cardi B,37093514,False,0,174,0,,0,[],False,True
2024739269064216641,timeline,I’m sorry Vegas yall kinda lost …Portland went too too crazy,Fri Feb 20 06:53:54 +0000 2026,866953267,,Cardi B,37093514,False,9645,464,263,,0,[],False,False
2024692410324799988,timeline,"RT @BardiUpdatess: Cardi B’s Portland show tonight is officially SOLD OUT!

All dates on the #LittleMissDramaTour have sold out so far. htt…",Fri Feb 20 03:47:42 +0000 2026,866953267,,Cardi B,37093514,False,0,291,0,LittleMissDramaTour,0,[],False,True
2024594591199142292,timeline,Yea https://t.co/l7DfGr3nP6,Thu Feb 19 21:19:00 +0000 2026,866953267,,Cardi B,37093514,False,66705,2241,675,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/l7DfGr3nP6""}]",False,False
2024585414804460017,timeline,"Sister am
I messy ? https://t.co/qxw7a0rEd0",Thu Feb 19 20:42:32 +0000 2026,866953267,,Cardi B,37093514,False,24730,1048,698,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/qxw7a0rEd0""}]",False,False
2024389331545436520,timeline,RT @queen_fan0: I’M screaming !😭 @iamcardib https://t.co/gobe9Q0GfH,Thu Feb 19 07:43:22 +0000 2026,866953267,,Cardi B,37093514,False,0,285,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/gobe9Q0GfH""}]",False,True
2024221313557045652,timeline,"RT @itsKenBarbie: Los Angeles had everybody OUTSIDE… is your city up next on the #LittleMissDramaTour? 

🎟️ 🔗: https://t.co/COYPajycDT http…",Wed Feb 18 20:35:44 +0000 2026,866953267,,Cardi B,37093514,False,0,371,0,LittleMissDramaTour,0,[],False,True
2024000450920431850,timeline,"RT @thekiaforum: CARDI B.
LIVE IN LOS ANGELES FOR HER FIRST HEADLINING ARENA TOUR EVER.
KIA FORUM.
TWO NIGHTS.
SOLD OUT.

(📸: @TimothyNorri…",Wed Feb 18 05:58:06 +0000 2026,866953267,,Cardi B,37093514,False,0,541,0,,0,[],False,True
2023996563396145179,timeline,RT @DEVILKNJ94: no words  https://t.co/RUAkiDsgt7,Wed Feb 18 05:42:39 +0000 2026,866953267,,Cardi B,37093514,False,0,1490,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/RUAkiDsgt7""}]",False,True
2023766754024206419,timeline,Lmaoooo this was me after to 😭😭😭,Tue Feb 17 14:29:28 +0000 2026,866953267,,Cardi B,37093514,False,19446,1248,394,,0,[],False,False
2023728228767051928,timeline,RT @stuncalis: KEHLANI NOW TYLA? Cardi B brings out Tyla for night 2 of her sold-out LA show…. she also let Tyla perform her hit song “CHAN…,Tue Feb 17 11:56:23 +0000 2026,866953267,,Cardi B,37093514,False,0,4341,0,,0,[],False,True
2023728201864786301,timeline,RT @newsscardi: Kehlani performing her Grammy winning hit song “Folded” tonight at Cardi B’s sold out concert in Los Angeles. 🥹❤️ https://t…,Tue Feb 17 11:56:17 +0000 2026,866953267,,Cardi B,37093514,False,0,1183,0,,0,[],False,True
2023597555481743456,timeline,RT @EmLen_: Raise ur hand if you saw Cardi flying 🦋🙋🏻‍♀️ https://t.co/PUObwVZT76,Tue Feb 17 03:17:08 +0000 2026,866953267,,Cardi B,37093514,False,0,430,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/PUObwVZT76""}]",False,True
2023506553597554990,timeline,RT @bardiinnarari: this part here&gt;&gt;&gt; https://t.co/tmvnlPgioB,Mon Feb 16 21:15:31 +0000 2026,866953267,,Cardi B,37093514,False,0,245,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/tmvnlPgioB""}]",False,True
2023412868692193534,timeline,RT @itsKenBarbie: CAUGHT IN THE DRAMA? Make it known with the official Little Miss Drama Tour capsule collection AVAILABLE NOW 💕 https://t.…,Mon Feb 16 15:03:15 +0000 2026,866953267,,Cardi B,37093514,False,0,210,0,,0,[],False,True
2023358424088707207,timeline,RT @itsSeanBankhead: 💥💥💥💥💥💥 @iamcardib https://t.co/mtH9hVwSWA,Mon Feb 16 11:26:55 +0000 2026,866953267,,Cardi B,37093514,False,0,546,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/mtH9hVwSWA""}]",False,True
2023291184240836797,timeline,RT @cardibnet: Cardi B moving it like water 😮‍💨 #LittleMissDramaTour https://t.co/pDU43m3RH4,Mon Feb 16 06:59:43 +0000 2026,866953267,,Cardi B,37093514,False,0,1109,0,LittleMissDramaTour,1,"[{""type"": ""video"", ""url"": ""https://t.co/pDU43m3RH4""}]",False,True
2023211572219498562,timeline,It’s time for hoes to GAG !,Mon Feb 16 01:43:22 +0000 2026,866953267,,Cardi B,37093514,False,68140,4790,839,,0,[],False,False
2023211465172529541,timeline,"RT @BardiUpdatess: The Kia Forum has officially announced Cardi B has SOLD OUT both of her #LittleMissDramaTour shows at the arena! 

She i…",Mon Feb 16 01:42:57 +0000 2026,866953267,,Cardi B,37093514,False,0,630,0,LittleMissDramaTour,0,[],False,True
2023120309168304530,timeline,"RT @thekiaforum: LA, we’re up! 💋 Night 1 of 2 begins tonight! @iamcardib

💄 SUNDAY SHOW INFO 💄
TERRACE: 6PM
DOORS: 7:30PM
SHOW: 8PM https:/…",Sun Feb 15 19:40:44 +0000 2026,866953267,,Cardi B,37093514,False,0,246,0,,0,[],False,True
2022745960552837611,timeline,I see Kulture quoting this in 15 years,Sat Feb 14 18:53:12 +0000 2026,866953267,,Cardi B,37093514,False,219558,13668,967,,0,[],False,False
2022634180291760138,timeline,Can someone put a community note on this ? This video is clearly Ai .,Sat Feb 14 11:29:01 +0000 2026,866953267,,Cardi B,37093514,False,369562,21431,4160,,0,[],False,False
2022568200563728847,timeline,I planned this https://t.co/fPx3bSOWcy,Sat Feb 14 07:06:51 +0000 2026,866953267,,Cardi B,37093514,False,158824,12406,1376,,1,"[{""type"": ""animated_gif"", ""url"": ""https://t.co/fPx3bSOWcy""}]",False,False
2022508032610177225,timeline,"RT @TMobileArena: SOLD OUT 💋✨
Vegas understood the assignment!

@iamcardib | #LittleMissDramaTour https://t.co/o7vSzQQU1J",Sat Feb 14 03:07:46 +0000 2026,866953267,,Cardi B,37093514,False,0,466,0,LittleMissDramaTour,1,"[{""type"": ""photo"", ""url"": ""https://t.co/o7vSzQQU1J""}]",False,True
2022452637082509364,timeline,RT @itsKenBarbie: LISTEN TO THE DRAMA 🎵| Both Apple Music and Spotify now have official playlists featuring the setlist for the #LittleMiss…,Fri Feb 13 23:27:38 +0000 2026,866953267,,Cardi B,37093514,False,0,323,0,,0,[],False,True
2022449397985087968,timeline,RT @FUCCl: this is gaggy. https://t.co/0ATnwVTuyq,Fri Feb 13 23:14:46 +0000 2026,866953267,,Cardi B,37093514,False,0,265,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/0ATnwVTuyq""}]",False,True
2022414340268396647,timeline,RT @Vegas: It's PRIMETIME @iamcardib #LittleMissDrama,Fri Feb 13 20:55:28 +0000 2026,866953267,,Cardi B,37093514,False,0,342,0,LittleMissDrama,0,[],False,True
2022350465896448482,timeline,"RT @cj_bria: I don’t think yall understand what this transition does to me. Like, I wanna cry! It’s so good! 🥹 https://t.co/rFL1U2JH8W",Fri Feb 13 16:41:39 +0000 2026,866953267,,Cardi B,37093514,False,0,1436,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/rFL1U2JH8W""}]",False,True
2022059986889978332,timeline,If we talking about drugs let’s talk about Epstein and friends drugging underage girls to rape them. Why yall don’t wanna talk about the Epstein files?,Thu Feb 12 21:27:23 +0000 2026,866953267,,Cardi B,37093514,False,706383,104847,11142,,0,[],False,False
2021959647536754724,timeline,"RT @beyoncegarden: “if ICE come in here we gone JUMP they assess, they ain’t taking MY fans BVTCH🙂‍↔️🙂‍↕️” OH EXACTLY CARDI B LMFAOOO😭😭😭 ht…",Thu Feb 12 14:48:40 +0000 2026,866953267,,Cardi B,37093514,False,0,17756,0,,0,[],False,True
2021876762737881531,timeline,RT @BardisMedia: Cardi B ate this.🙂‍↕️#LittleMissDramaTour https://t.co/ueBwVnh5M2,Thu Feb 12 09:19:19 +0000 2026,866953267,,Cardi B,37093514,False,0,655,0,LittleMissDramaTour,1,"[{""type"": ""video"", ""url"": ""https://t.co/ueBwVnh5M2""}]",False,True
2021753916795363612,timeline,Major hair. Major era. Coming soon 💚 https://t.co/Wq9H1MECCX,Thu Feb 12 01:11:10 +0000 2026,866953267,,Cardi B,37093514,False,47136,4208,905,,1,"[{""type"": ""video"", ""url"": ""https://t.co/Wq9H1MECCX""}]",False,False
2021715595344195684,timeline,RT @SunnyBanks_: Bardi Gang so creative. This is too cute!! https://t.co/DFIv6TOxA6,Wed Feb 11 22:38:54 +0000 2026,866953267,,Cardi B,37093514,False,0,702,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/DFIv6TOxA6""}]",False,True
2021321956981608900,timeline,"RT @itsKenBarbie: That’s why I love TOMORROW. 😌💃 The Little Miss Drama tour officially kicks off in just one more day from Palm Springs, CA…",Tue Feb 10 20:34:43 +0000 2026,866953267,,Cardi B,37093514,False,0,424,0,,0,[],False,True
2021018689332826623,timeline,RT @BardiUpdatess: Cardi B with her brand new 41mm Rainbow Audemars Piguet watch flown in by Benny the Jeweler. 🔥 https://t.co/pvMHRWsj5C,Tue Feb 10 00:29:38 +0000 2026,866953267,,Cardi B,37093514,False,0,756,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/pvMHRWsj5C""}]",False,True
2020394219962278125,timeline,RT @SunnyBanks_: Cardi 😍😍😍 https://t.co/aawoAIrIbp,Sun Feb 08 07:08:13 +0000 2026,866953267,,Cardi B,37093514,False,0,256,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/aawoAIrIbp""}]",False,True
2020301632131723415,timeline,"RT @CardiAllAccess: Just popping out, just looking fine 😍 https://t.co/MoDkE01dY8",Sun Feb 08 01:00:19 +0000 2026,866953267,,Cardi B,37093514,False,0,475,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/MoDkE01dY8""}]",False,True
2019511811419377770,timeline,"RT @itsKenBarbie: The Little Miss Drama tour is just 6 days away 🥹

🔗: https://t.co/COYPajyKtr https://t.co/rmzSL1EZlO",Thu Feb 05 20:41:51 +0000 2026,866953267,,Cardi B,37093514,False,0,329,0,,2,"[{""type"": ""photo"", ""url"": ""https://t.co/rmzSL1EZlO""}, {""type"": ""photo"", ""url"": ""https://t.co/rmzSL1EZlO""}]",False,True
2019129324558057874,timeline,Free my older family members from facebook Ai 🤖 😩,Wed Feb 04 19:21:59 +0000 2026,866953267,,Cardi B,37093514,False,166353,21981,1254,,0,[],False,False
2018852461096907011,timeline,"RT @itsKenBarbie: The Little Miss Drama Tour is officially just 8 days away 💖 Y’all ready? 

🔗: https://t.co/COYPajycDT https://t.co/hgksvb…",Wed Feb 04 01:01:49 +0000 2026,866953267,,Cardi B,37093514,False,0,321,0,,0,[],False,True
2018540768840028505,timeline,https://t.co/nF8IltG0B3,Tue Feb 03 04:23:16 +0000 2026,866953267,,Cardi B,37093514,False,15525,530,368,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/nF8IltG0B3""}]",False,False
2018523063365816569,timeline,RT @BardiUpdatess: Blossom burping Baby Touchdown via Cardi B’s Instagram story. 😭❤️ https://t.co/B52wEQaoSN,Tue Feb 03 03:12:55 +0000 2026,866953267,,Cardi B,37093514,False,0,542,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/B52wEQaoSN""}]",False,True
2018418636751266242,timeline,RT @BardisMedia: Cardi B turned SNL into a fashion show.😍 https://t.co/tYAU9B03vt,Mon Feb 02 20:17:58 +0000 2026,866953267,,Cardi B,37093514,False,0,1469,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/tYAU9B03vt""}]",False,True
2018021932436734286,timeline,RT @BardiGangUpdate: Cardi B for SNL’s “Immigrant Dad Talk Show” 😭https://t.co/KzrdWRE4Gv,Sun Feb 01 18:01:36 +0000 2026,866953267,,Cardi B,37093514,False,0,1255,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/KzrdWRE4Gv""}]",False,True
2017980939591172347,timeline,RT @spin4saint: Omg if Cardi B eating like THIS for SNL  just imagine that tour… I might have to grab a ticket or two ngl 😂🔥! https://t.co/…,Sun Feb 01 15:18:42 +0000 2026,866953267,,Cardi B,37093514,False,0,2930,0,,0,[],False,True
2017845744942592030,timeline,RT @BardisMedia: Cardi B performing “Bodega Baddie” on Saturday Night Live tonight.🖤(SNL) https://t.co/2g9o3bzAss,Sun Feb 01 06:21:30 +0000 2026,866953267,,Cardi B,37093514,False,0,5781,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/2g9o3bzAss""}]",False,True
2017832363313463715,timeline,RT @newsscardi: Cardi B for SNL. 😍😍 https://t.co/nLRdn2w7GJ,Sun Feb 01 05:28:19 +0000 2026,866953267,,Cardi B,37093514,False,0,329,0,,1,"[{""type"": ""photo"", ""url"": ""https://t.co/nLRdn2w7GJ""}]",False,True
2017738415907692589,timeline,RT @BardiGangUpdate: Cardi B &amp; Marcello Hernández at NBC studios 😭 https://t.co/MrX79Z8sMO,Sat Jan 31 23:15:00 +0000 2026,866953267,,Cardi B,37093514,False,0,1511,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/MrX79Z8sMO""}]",False,True
2017061228149969101,timeline,"RT @itsKenBarbie: ONLY TWO TICKETS to ONE person ..Tickets are selling. No hundreds of free tickets, no trivia games, no price cuts… Thank…",Fri Jan 30 02:24:06 +0000 2026,866953267,,Cardi B,37093514,False,0,327,0,,0,[],False,True
2017033323571273928,timeline,"RT @nbcsnl: THIS SATURDAY!
Alexander Skarsgård!
@iamcardib! https://t.co/cpKBC4wO4J",Fri Jan 30 00:33:13 +0000 2026,866953267,,Cardi B,37093514,False,0,1105,0,,1,"[{""type"": ""video"", ""url"": ""https://t.co/cpKBC4wO4J""}]",False,True
